naics_edition_year,history_year,history_naics,cur_naics
2017,2017,44619,44619
2017,2022,45619,44619
2017,2012,446191,446191
2017,2017,446191,446191
2017,2022,456191,446191
2017,2012,446199,446199
2017,2017,446199,446199
2017,2022,456199,446199
2017,2012,447,447
2017,2017,447,447
2017,2022,457,447
2017,2012,4471,4471
2017,2017,4471,4471
2017,2022,4571,4471
2017,2012,44711,44711
2017,2017,44711,44711
2017,2022,45711,44711
2017,2012,447110,447110
2017,2017,447110,447110
2017,2022,457110,447110
2017,2012,44719,44719
2017,2017,44719,44719
2017,2022,45712,44719
2017,2012,447190,447190
2017,2017,447190,447190
2017,2022,457120,447190
2017,2012,448,448
2017,2017,448,448
2017,2022,458,448
2017,2012,4481,4481
2017,2017,4481,4481
2017,2022,4581,4481
2017,2012,44811,44811
2017,2017,44811,44811
2017,2022,45811,44811
2017,2012,448110,448110
2017,2017,448110,448110
2017,2022,458110,448110
2017,2012,44812,44812
2017,2017,44812,44812
2017,2022,45811,44812
2017,2012,448120,448120
2017,2017,448120,448120
2017,2022,458110,448120
2017,2012,44813,44813
2017,2017,44813,44813
2017,2022,45811,44813
2017,2012,448130,448130
2017,2017,448130,448130
2017,2022,458110,448130
2017,2012,44814,44814
2017,2017,44814,44814
2017,2022,45811,44814
2017,2012,448140,448140
2017,2017,448140,448140
2017,2022,458110,448140
2017,2012,44815,44815
2017,2017,44815,44815
2017,2022,45811,44815
2017,2012,448150,448150
2017,2017,448150,448150
2017,2022,458110,448150
2017,2012,44819,44819
2017,2017,44819,44819
2017,2022,45811,44819
2017,2012,448190,448190
2017,2017,448190,448190
2017,2022,458110,448190
2017,2012,4482,4482
2017,2017,4482,4482
2017,2022,4582,4482
2017,2012,44821,44821
2017,2017,44821,44821
2017,2022,45821,44821
2017,2012,448210,448210
2017,2017,448210,448210
2017,2022,458210,448210
2017,2012,4483,4483
2017,2017,4483,4483
2017,2022,4583,4483
2017,2012,44831,44831
2017,2017,44831,44831
2017,2022,45831,44831
2017,2012,448310,448310
2017,2017,448310,448310
2017,2022,458310,448310
2017,2012,44832,44832
2017,2017,44832,44832
2017,2022,45832,44832
2017,2012,448320,448320
2017,2017,448320,448320
2017,2022,458320,448320
2017,2012,451,451
2017,2017,451,451
2017,2022,459,451
2017,2012,4511,4511
2017,2017,4511,4511
2017,2022,4591,4511
2017,2012,45111,45111
2017,2017,45111,45111
2017,2022,45911,45111
2017,2012,451110,451110
2017,2017,451110,451110
2017,2022,459110,451110
2017,2012,45112,45112
2017,2017,45112,45112
2017,2022,45912,45112
2017,2012,451120,451120
2017,2017,451120,451120
2017,2022,459120,451120
2017,2012,45113,45113
2017,2017,45113,45113
2017,2022,45913,45113
2017,2012,451130,451130
2017,2017,451130,451130
2017,2022,459130,451130
2017,2012,45114,45114
2017,2017,45114,45114
2017,2022,45914,45114
2017,2012,451140,451140
2017,2017,451140,451140
2017,2022,459140,451140
2017,2012,4512,4512
2017,2017,4512,4512
2017,2022,4592,4512
2017,2012,45121,45121
2017,2017,45121,45121
2017,2022,45921,45121
2017,2012,451211,451211
2017,2017,451211,451211
2017,2022,459210,451211
2017,2012,451212,451212
2017,2017,451212,451212
2017,2022,459210,451212
2017,2012,452,452
2017,2017,452,452
2017,2022,455,452
2017,2012,4521,4522
2017,2017,4522,4522
2017,2022,4551,4522
2017,2012,45211,45221
2017,2017,45221,45221
2017,2022,45511,45221
2017,2012,452111,452210
2017,2012,452112,452210
2017,2017,452210,452210
2017,2022,455110,452210
2017,2012,4529,4523
2017,2017,4523,4523
2017,2022,4552,4523
2017,2012,45291,45231
2017,2012,45299,45231
2017,2017,45231,45231
2017,2022,45521,45231
2017,2012,452910,452311
2017,2017,452311,452311
2017,2022,455211,452311
2017,2012,452990,452319
2017,2017,452319,452319
2017,2022,455219,452319
2017,2012,453,453
2017,2017,453,453
2017,2022,455,453
2017,2022,459,453
2017,2012,4531,4531
2017,2017,4531,4531
2017,2022,4593,4531
2017,2012,45311,45311
2017,2017,45311,45311
2017,2022,45931,45311
2017,2012,453110,453110
2017,2017,453110,453110
2017,2022,459310,453110
2017,2012,4532,4532
2017,2017,4532,4532
2017,2022,4594,4532
2017,2012,45321,45321
2017,2017,45321,45321
2017,2022,45941,45321
2017,2012,453210,453210
2017,2017,453210,453210
2017,2022,459410,453210
2017,2012,45322,45322
2017,2017,45322,45322
2017,2022,45942,45322
2017,2012,453220,453220
2017,2017,453220,453220
2017,2022,459420,453220
2017,2012,4533,4533
2017,2017,4533,4533
2017,2022,4595,4533
2017,2012,45331,45331
2017,2017,45331,45331
2017,2022,45951,45331
2017,2012,453310,453310
2017,2017,453310,453310
2017,2022,459510,453310
2017,2012,4539,4539
2017,2017,4539,4539
2017,2022,4552,4539
2017,2022,4599,4539
2017,2012,45391,45391
2017,2017,45391,45391
2017,2022,45991,45391
2017,2012,453910,453910
2017,2017,453910,453910
2017,2022,459910,453910
2017,2012,45392,45392
2017,2017,45392,45392
2017,2022,45992,45392
2017,2012,453920,453920
2017,2017,453920,453920
2017,2022,459920,453920
2017,2012,45393,45393
2017,2017,45393,45393
2017,2022,45993,45393
2017,2012,453930,453930
2017,2017,453930,453930
2017,2022,459930,453930
2017,2012,45399,45399
2017,2017,45399,45399
2017,2022,45521,45399
2017,2022,45999,45399
2017,2012,453991,453991
2017,2017,453991,453991
2017,2022,459991,453991
2017,2012,453998,453998
2017,2017,453998,453998
2017,2022,455219,453998
2017,2022,459991,453998
2017,2022,459999,453998
2017,2012,454,454
2017,2017,454,454
2017,2022,441,454
2017,2022,444,454
2017,2022,445,454
2017,2022,449,454
2017,2022,455,454
2017,2022,456,454
2017,2022,457,454
2017,2022,458,454
2017,2022,459,454
2017,2012,4541,4541
2017,2017,4541,4541
2017,2022,4412,4541
2017,2022,4413,4541
2017,2022,4441,4541
2017,2022,4442,4541
2017,2022,4451,4541
2017,2022,4452,4541
2017,2022,4453,4541
2017,2022,4491,4541
2017,2022,4492,4541
2017,2022,4551,4541
2017,2022,4552,4541
2017,2022,4561,4541
2017,2022,4581,4541
2017,2022,4582,4541
2017,2022,4583,4541
2017,2022,4591,4541
2017,2022,4592,4541
2017,2022,4593,4541
2017,2022,4594,4541
2017,2022,4595,4541
2017,2022,4599,4541
2017,2012,45411,45411
2017,2017,45411,45411
2017,2022,44122,45411
2017,2022,44133,45411
2017,2022,44134,45411
2017,2022,44414,45411
2017,2022,44418,45411
2017,2022,44423,45411
2017,2022,44424,45411
2017,2022,44513,45411
2017,2022,44524,45411
2017,2022,44525,45411
2017,2022,44529,45411
2017,2022,44532,45411
2017,2022,44911,45411
2017,2022,44912,45411
2017,2022,44921,45411
2017,2022,45511,45411
2017,2022,45521,45411
2017,2022,45611,45411
2017,2022,45612,45411
2017,2022,45613,45411
2017,2022,45619,45411
2017,2022,45811,45411
2017,2022,45821,45411
2017,2022,45831,45411
2017,2022,45832,45411
2017,2022,45911,45411
2017,2022,45912,45411
2017,2022,45913,45411
2017,2022,45914,45411
2017,2022,45921,45411
2017,2022,45931,45411
2017,2022,45941,45411
2017,2022,45942,45411
2017,2022,45951,45411
2017,2022,45991,45411
2017,2022,45992,45411
2017,2022,45999,45411
2017,2012,454111,454110
2017,2012,454112,454110
2017,2012,454113,454110
2017,2017,454110,454110
2017,2022,441227,454110
2017,2022,441330,454110
2017,2022,441340,454110
2017,2022,444140,454110
2017,2022,444180,454110
2017,2022,444230,454110
2017,2022,444240,454110
2017,2022,445131,454110
2017,2022,445240,454110
2017,2022,445250,454110
2017,2022,445298,454110
2017,2022,445320,454110
2017,2022,449110,454110
2017,2022,449121,454110
2017,2022,449122,454110
2017,2022,449129,454110
2017,2022,449210,454110
2017,2022,455110,454110
2017,2022,455211,454110
2017,2022,455219,454110
2017,2022,456110,454110
2017,2022,456120,454110
2017,2022,456130,454110
2017,2022,456191,454110
2017,2022,456199,454110
2017,2022,458110,454110
2017,2022,458210,454110
2017,2022,458310,454110
2017,2022,458320,454110
2017,2022,459110,454110
2017,2022,459120,454110
2017,2022,459130,454110
2017,2022,459140,454110
2017,2022,459210,454110
2017,2022,459310,454110
2017,2022,459410,454110
2017,2022,459420,454110
2017,2022,459510,454110
2017,2022,459910,454110
2017,2022,459920,454110
2017,2022,459991,454110
2017,2022,459999,454110
2017,2012,4542,4542
2017,2017,4542,4542
2017,2022,4451,4542
2017,2012,45421,45421
2017,2017,45421,45421
2017,2022,44513,45421
2017,2012,454210,454210
2017,2017,454210,454210
2017,2022,445132,454210
2017,2012,4543,4543
2017,2017,4543,4543
2017,2022,4413,4543
2017,2022,4441,4543
2017,2022,4442,4543
2017,2022,4451,4543
2017,2022,4452,4543
2017,2022,4453,4543
2017,2022,4491,4543
2017,2022,4492,4543
2017,2022,4552,4543
2017,2022,4561,4543
2017,2022,4572,4543
2017,2022,4581,4543
2017,2022,4582,4543
2017,2022,4583,4543
2017,2022,4591,4543
2017,2022,4592,4543
2017,2022,4593,4543
2017,2022,4594,4543
2017,2022,4595,4543
2017,2022,4599,4543
2017,2012,45431,45431
2017,2017,45431,45431
2017,2022,45721,45431
2017,2012,454310,454310
2017,2017,454310,454310
2017,2022,457210,454310
2017,2012,45439,45439
2017,2017,45439,45439
2017,2022,44133,45439
2017,2022,44134,45439
2017,2022,44414,45439
2017,2022,44418,45439
2017,2022,44423,45439
2017,2022,44424,45439
2017,2022,44513,45439
2017,2022,44524,45439
2017,2022,44525,45439
2017,2022,44529,45439
2017,2022,44532,45439
2017,2022,44911,45439
2017,2022,44912,45439
2017,2022,44921,45439
2017,2022,45521,45439
2017,2022,45611,45439
2017,2022,45612,45439
2017,2022,45613,45439
2017,2022,45619,45439
2017,2022,45811,45439
2017,2022,45821,45439
2017,2022,45831,45439
2017,2022,45832,45439
2017,2022,45911,45439
2017,2022,45912,45439
2017,2022,45913,45439
2017,2022,45914,45439
2017,2022,45921,45439
2017,2022,45931,45439
2017,2022,45941,45439
2017,2022,45942,45439
2017,2022,45951,45439
2017,2022,45991,45439
2017,2022,45992,45439
2017,2022,45999,45439
2017,2012,454390,454390
2017,2017,454390,454390
2017,2022,441330,454390
2017,2022,441340,454390
2017,2022,444140,454390
2017,2022,444180,454390
2017,2022,444230,454390
2017,2022,444240,454390
2017,2022,445131,454390
2017,2022,445240,454390
2017,2022,445250,454390
2017,2022,445298,454390
2017,2022,445320,454390
2017,2022,449110,454390
2017,2022,449121,454390
2017,2022,449122,454390
2017,2022,449129,454390
2017,2022,449210,454390
2017,2022,455219,454390
2017,2022,456110,454390
2017,2022,456120,454390
2017,2022,456130,454390
2017,2022,456191,454390
2017,2022,456199,454390
2017,2022,458110,454390
2017,2022,458210,454390
2017,2022,458310,454390
2017,2022,458320,454390
2017,2022,459110,454390
2017,2022,459120,454390
2017,2022,459130,454390
2017,2022,459140,454390
2017,2022,459210,454390
2017,2022,459310,454390
2017,2022,459410,454390
2017,2022,459420,454390
2017,2022,459510,454390
2017,2022,459910,454390
2017,2022,459920,454390
2017,2022,459991,454390
2017,2022,459999,454390
2017,2012,48-49,48-49
2017,2017,48-49,48-49
2017,2022,48-49,48-49
2017,2012,481,481
2017,2017,481,481
2017,2022,481,481
2017,2012,4811,4811
2017,2017,4811,4811
2017,2022,4811,4811
2017,2012,48111,48111
2017,2017,48111,48111
2017,2022,48111,48111
2017,2012,481111,481111
2017,2017,481111,481111
2017,2022,481111,481111
2017,2012,481112,481112
2017,2017,481112,481112
2017,2022,481112,481112
2017,2012,4812,4812
2017,2017,4812,4812
2017,2022,4812,4812
2017,2012,48121,48121
2017,2017,48121,48121
2017,2022,48121,48121
2017,2012,481211,481211
2017,2017,481211,481211
2017,2022,481211,481211
2017,2012,481212,481212
2017,2017,481212,481212
2017,2022,481212,481212
2017,2012,481219,481219
2017,2017,481219,481219
2017,2022,481219,481219
2017,2012,482,482
2017,2017,482,482
2017,2022,482,482
2017,2012,4821,4821
2017,2017,4821,4821
2017,2022,4821,4821
2017,2012,48211,48211
2017,2017,48211,48211
2017,2022,48211,48211
2017,2012,482111,482111
2017,2017,482111,482111
2017,2022,482111,482111
2017,2012,482112,482112
2017,2017,482112,482112
2017,2022,482112,482112
2017,2012,483,483
2017,2017,483,483
2017,2022,483,483
2017,2012,4831,4831
2017,2017,4831,4831
2017,2022,4831,4831
2017,2012,48311,48311
2017,2017,48311,48311
2017,2022,48311,48311
2017,2012,483111,483111
2017,2017,483111,483111
2017,2022,483111,483111
2017,2012,483112,483112
2017,2017,483112,483112
2017,2022,483112,483112
2017,2012,483113,483113
2017,2017,483113,483113
2017,2022,483113,483113
2017,2012,483114,483114
2017,2017,483114,483114
2017,2022,483114,483114
2017,2012,4832,4832
2017,2017,4832,4832
2017,2022,4832,4832
2017,2012,48321,48321
2017,2017,48321,48321
2017,2022,48321,48321
2017,2012,483211,483211
2017,2017,483211,483211
2017,2022,483211,483211
2017,2012,483212,483212
2017,2017,483212,483212
2017,2022,483212,483212
2017,2012,484,484
2017,2017,484,484
2017,2022,484,484
2017,2012,4841,4841
2017,2017,4841,4841
2017,2022,4841,4841
2017,2012,48411,48411
2017,2017,48411,48411
2017,2022,48411,48411
2017,2012,484110,484110
2017,2017,484110,484110
2017,2022,484110,484110
2017,2012,48412,48412
2017,2017,48412,48412
2017,2022,48412,48412
2017,2012,484121,484121
2017,2017,484121,484121
2017,2022,484121,484121
2017,2012,484122,484122
2017,2017,484122,484122
2017,2022,484122,484122
2017,2012,4842,4842
2017,2017,4842,4842
2017,2022,4842,4842
2017,2012,48421,48421
2017,2017,48421,48421
2017,2022,48421,48421
2017,2012,484210,484210
2017,2017,484210,484210
2017,2022,484210,484210
2017,2012,48422,48422
2017,2017,48422,48422
2017,2022,48422,48422
2017,2012,484220,484220
2017,2017,484220,484220
2017,2022,484220,484220
2017,2012,48423,48423
2017,2017,48423,48423
2017,2022,48423,48423
2017,2012,484230,484230
2017,2017,484230,484230
2017,2022,484230,484230
2017,2012,485,485
2017,2017,485,485
2017,2022,485,485
2017,2012,4851,4851
2017,2017,4851,4851
2017,2022,4851,4851
2017,2012,48511,48511
2017,2017,48511,48511
2017,2022,48511,48511
2017,2012,485111,485111
2017,2017,485111,485111
2017,2022,485111,485111
2017,2012,485112,485112
2017,2017,485112,485112
2017,2022,485112,485112
2017,2012,485113,485113
2017,2017,485113,485113
2017,2022,485113,485113
2017,2012,485119,485119
2017,2017,485119,485119
2017,2022,485119,485119
2017,2012,4852,4852
2017,2017,4852,4852
2017,2022,4852,4852
2017,2012,48521,48521
2017,2017,48521,48521
2017,2022,48521,48521
2017,2012,485210,485210
2017,2017,485210,485210
2017,2022,485210,485210
2017,2012,4853,4853
2017,2017,4853,4853
2017,2022,4853,4853
2017,2012,48531,48531
2017,2017,48531,48531
2017,2022,48531,48531
2017,2012,485310,485310
2017,2017,485310,485310
2017,2022,485310,485310
2017,2012,48532,48532
2017,2017,48532,48532
2017,2022,48532,48532
2017,2012,485320,485320
2017,2017,485320,485320
2017,2022,485320,485320
2017,2012,4854,4854
2017,2017,4854,4854
2017,2022,4854,4854
2017,2012,48541,48541
2017,2017,48541,48541
2017,2022,48541,48541
2017,2012,485410,485410
2017,2017,485410,485410
2017,2022,485410,485410
2017,2012,4855,4855
2017,2017,4855,4855
2017,2022,4855,4855
2017,2012,48551,48551
2017,2017,48551,48551
2017,2022,48551,48551
2017,2012,485510,485510
2017,2017,485510,485510
2017,2022,485510,485510
2017,2012,4859,4859
2017,2017,4859,4859
2017,2022,4859,4859
2017,2012,48599,48599
2017,2017,48599,48599
2017,2022,48599,48599
2017,2012,485991,485991
2017,2017,485991,485991
2017,2022,485991,485991
2017,2012,485999,485999
2017,2017,485999,485999
2017,2022,485999,485999
2017,2012,486,486
2017,2017,486,486
2017,2022,486,486
2017,2012,4861,4861
2017,2017,4861,4861
2017,2022,4861,4861
2017,2012,48611,48611
2017,2017,48611,48611
2017,2022,48611,48611
2017,2012,486110,486110
2017,2017,486110,486110
2017,2022,486110,486110
2017,2012,4862,4862
2017,2017,4862,4862
2017,2022,4862,4862
2017,2012,48621,48621
2017,2017,48621,48621
2017,2022,48621,48621
2017,2012,486210,486210
2017,2017,486210,486210
2017,2022,486210,486210
2017,2012,4869,4869
2017,2017,4869,4869
2017,2022,4869,4869
2017,2012,48691,48691
2017,2017,48691,48691
2017,2022,48691,48691
2017,2012,486910,486910
2017,2017,486910,486910
2017,2022,486910,486910
2017,2012,48699,48699
2017,2017,48699,48699
2017,2022,48699,48699
2017,2012,486990,486990
2017,2017,486990,486990
2017,2022,486990,486990
2017,2012,487,487
2017,2017,487,487
2017,2022,487,487
2017,2012,4871,4871
2017,2017,4871,4871
2017,2022,4871,4871
2017,2012,48711,48711
2017,2017,48711,48711
2017,2022,48711,48711
2017,2012,487110,487110
2017,2017,487110,487110
2017,2022,487110,487110
2017,2012,4872,4872
2017,2017,4872,4872
2017,2022,4872,4872
2017,2012,48721,48721
2017,2017,48721,48721
2017,2022,48721,48721
2017,2012,487210,487210
2017,2017,487210,487210
2017,2022,487210,487210
2017,2012,4879,4879
2017,2017,4879,4879
2017,2022,4879,4879
2017,2012,48799,48799
2017,2017,48799,48799
2017,2022,48799,48799
2017,2012,487990,487990
2017,2017,487990,487990
2017,2022,487990,487990
2017,2012,488,488
2017,2017,488,488
2017,2022,488,488
2017,2012,4881,4881
2017,2017,4881,4881
2017,2022,4881,4881
2017,2012,48811,48811
2017,2017,48811,48811
2017,2022,48811,48811
2017,2012,488111,488111
2017,2017,488111,488111
2017,2022,488111,488111
2017,2012,488119,488119
2017,2017,488119,488119
2017,2022,488119,488119
2017,2012,48819,48819
2017,2017,48819,48819
2017,2022,48819,48819
2017,2012,488190,488190
2017,2017,488190,488190
2017,2022,488190,488190
2017,2012,4882,4882
2017,2017,4882,4882
2017,2022,4882,4882
2017,2012,48821,48821
2017,2017,48821,48821
2017,2022,48821,48821
2017,2012,488210,488210
2017,2017,488210,488210
2017,2022,488210,488210
2017,2012,4883,4883
2017,2017,4883,4883
2017,2022,4883,4883
2017,2012,48831,48831
2017,2017,48831,48831
2017,2022,48831,48831
2017,2012,488310,488310
2017,2017,488310,488310
2017,2022,488310,488310
2017,2012,48832,48832
2017,2017,48832,48832
2017,2022,48832,48832
2017,2012,488320,488320
2017,2017,488320,488320
2017,2022,488320,488320
2017,2012,48833,48833
2017,2017,48833,48833
2017,2022,48833,48833
2017,2012,488330,488330
2017,2017,488330,488330
2017,2022,488330,488330
2017,2012,48839,48839
2017,2017,48839,48839
2017,2022,48839,48839
2017,2012,488390,488390
2017,2017,488390,488390
2017,2022,488390,488390
2017,2012,4884,4884
2017,2017,4884,4884
2017,2022,4884,4884
2017,2012,48841,48841
2017,2017,48841,48841
2017,2022,48841,48841
2017,2012,488410,488410
2017,2017,488410,488410
2017,2022,488410,488410
2017,2012,48849,48849
2017,2017,48849,48849
2017,2022,48849,48849
2017,2012,488490,488490
2017,2017,488490,488490
2017,2022,488490,488490
2017,2012,4885,4885
2017,2017,4885,4885
2017,2022,4885,4885
2017,2012,48851,48851
2017,2017,48851,48851
2017,2022,48851,48851
2017,2012,488510,488510
2017,2017,488510,488510
2017,2022,488510,488510
2017,2012,4889,4889
2017,2017,4889,4889
2017,2022,4889,4889
2017,2012,48899,48899
2017,2017,48899,48899
2017,2022,48899,48899
2017,2012,488991,488991
2017,2017,488991,488991
2017,2022,488991,488991
2017,2012,488999,488999
2017,2017,488999,488999
2017,2022,488999,488999
2017,2012,491,491
2017,2017,491,491
2017,2022,491,491
2017,2012,4911,4911
2017,2017,4911,4911
2017,2022,4911,4911
2017,2012,49111,49111
2017,2017,49111,49111
2017,2022,49111,49111
2017,2012,491110,491110
2017,2017,491110,491110
2017,2022,491110,491110
2017,2012,492,492
2017,2017,492,492
2017,2022,492,492
2017,2012,4921,4921
2017,2017,4921,4921
2017,2022,4921,4921
2017,2012,49211,49211
2017,2017,49211,49211
2017,2022,49211,49211
2017,2012,492110,492110
2017,2017,492110,492110
2017,2022,492110,492110
2017,2012,4922,4922
2017,2017,4922,4922
2017,2022,4922,4922
2017,2012,49221,49221
2017,2017,49221,49221
2017,2022,49221,49221
2017,2012,492210,492210
2017,2017,492210,492210
2017,2022,492210,492210
2017,2012,493,493
2017,2017,493,493
2017,2022,493,493
2017,2012,4931,4931
2017,2017,4931,4931
2017,2022,4931,4931
2017,2012,49311,49311
2017,2017,49311,49311
2017,2022,49311,49311
2017,2012,493110,493110
2017,2017,493110,493110
2017,2022,493110,493110
2017,2012,49312,49312
2017,2017,49312,49312
2017,2022,49312,49312
2017,2012,493120,493120
2017,2017,493120,493120
2017,2022,493120,493120
2017,2012,49313,49313
2017,2017,49313,49313
2017,2022,49313,49313
2017,2012,493130,493130
2017,2017,493130,493130
2017,2022,493130,493130
2017,2012,49319,49319
2017,2017,49319,49319
2017,2022,49319,49319
2017,2012,493190,493190
2017,2017,493190,493190
2017,2022,493190,493190
2017,2012,51,51
2017,2017,51,51
2017,2022,51,51
2017,2012,511,511
2017,2017,511,511
2017,2022,513,511
2017,2012,5111,5111
2017,2017,5111,5111
2017,2022,5131,5111
2017,2012,51111,51111
2017,2017,51111,51111
2017,2022,51311,51111
2017,2012,511110,511110
2017,2017,511110,511110
2017,2022,513110,511110
2017,2012,51112,51112
2017,2017,51112,51112
2017,2022,51312,51112
2017,2012,511120,511120
2017,2017,511120,511120
2017,2022,513120,511120
2017,2012,51113,51113
2017,2017,51113,51113
2017,2022,51313,51113
2017,2012,511130,511130
2017,2017,511130,511130
2017,2022,513130,511130
2017,2012,51114,51114
2017,2017,51114,51114
2017,2022,51314,51114
2017,2012,511140,511140
2017,2017,511140,511140
2017,2022,513140,511140
2017,2012,51119,51119
2017,2017,51119,51119
2017,2022,51319,51119
2017,2012,511191,511191
2017,2017,511191,511191
2017,2022,513191,511191
2017,2012,511199,511199
2017,2017,511199,511199
2017,2022,513199,511199
2017,2012,5112,5112
2017,2017,5112,5112
2017,2022,5132,5112
2017,2012,51121,51121
2017,2017,51121,51121
2017,2022,51321,51121
2017,2012,511210,511210
2017,2017,511210,511210
2017,2022,513210,511210
2017,2012,512,512
2017,2017,512,512
2017,2022,512,512
2017,2012,5121,5121
2017,2017,5121,5121
2017,2022,5121,5121
2017,2012,51211,51211
2017,2017,51211,51211
2017,2022,51211,51211
2017,2012,512110,512110
2017,2017,512110,512110
2017,2022,512110,512110
2017,2012,51212,51212
2017,2017,51212,51212
2017,2022,51212,51212
2017,2012,512120,512120
2017,2017,512120,512120
2017,2022,512120,512120
2017,2012,51213,51213
2017,2017,51213,51213
2017,2022,51213,51213
2017,2012,512131,512131
2017,2017,512131,512131
2017,2022,512131,512131
2017,2012,512132,512132
2017,2017,512132,512132
2017,2022,512132,512132
2017,2012,51219,51219
2017,2017,51219,51219
2017,2022,51219,51219
2017,2012,512191,512191
2017,2017,512191,512191
2017,2022,512191,512191
2017,2012,512199,512199
2017,2017,512199,512199
2017,2022,512199,512199
2017,2012,5122,5122
2017,2017,5122,5122
2017,2022,5122,5122
2017,2012,51223,51223
2017,2017,51223,51223
2017,2022,51223,51223
2017,2012,512230,512230
2017,2017,512230,512230
2017,2022,512230,512230
2017,2012,51224,51224
2017,2017,51224,51224
2017,2022,51224,51224
2017,2012,512240,512240
2017,2017,512240,512240
2017,2022,512240,512240
2017,2012,51221,51225
2017,2012,51222,51225
2017,2017,51225,51225
2017,2022,51225,51225
2017,2012,512210,512250
2017,2012,512220,512250
2017,2017,512250,512250
2017,2022,512250,512250
2017,2012,51229,51229
2017,2017,51229,51229
2017,2022,51229,51229
2017,2012,512290,512290
2017,2017,512290,512290
2017,2022,512290,512290
2017,2012,515,515
2017,2017,515,515
2017,2022,516,515
2017,2012,5151,5151
2017,2017,5151,5151
2017,2022,5161,5151
2017,2022,5162,5151
2017,2012,51511,51511
2017,2017,51511,51511
2017,2022,51611,51511
2017,2022,51621,51511
2017,2012,515111,515111
2017,2017,515111,515111
2017,2022,516210,515111
2017,2012,515112,515112
2017,2017,515112,515112
2017,2022,516110,515112
2017,2012,51512,51512
2017,2017,51512,51512
2017,2022,51612,51512
2017,2022,51621,51512
2017,2012,515120,515120
2017,2017,515120,515120
2017,2022,516120,515120
2017,2022,516210,515120
2017,2012,5152,5152
2017,2017,5152,5152
2017,2022,5162,5152
2017,2012,51521,51521
2017,2017,51521,51521
2017,2022,51621,51521
2017,2012,515210,515210
2017,2017,515210,515210
2017,2022,516210,515210
2017,2012,517,517
2017,2017,517,517
2017,2022,517,517
2017,2012,5179,5173
2017,2017,5179,5173
2017,2022,5171,5173
2017,2022,5178,5173
2017,2012,51791,51731
2017,2017,51791,51731
2017,2022,51712,51731
2017,2022,51781,51731
2017,2012,517110,517311
2017,2017,517311,517311
2017,2022,517111,517311
2017,2012,517210,517312
2017,2017,517312,517312
2017,2022,517112,517312
2017,2022,517122,517312
2017,2012,5174,5174
2017,2017,5174,5174
2017,2022,5174,5174
2017,2012,51741,51741
2017,2017,51741,51741
2017,2022,51741,51741
2017,2012,517410,517410
2017,2017,517410,517410
2017,2022,517410,517410
2017,2012,5179,5179
2017,2017,5179,5179
2017,2022,5171,5179
2017,2022,5178,5179
2017,2012,51791,51791
2017,2017,51791,51791
2017,2022,51712,51791
2017,2022,51781,51791
2017,2012,517911,517911
2017,2017,517911,517911
2017,2022,517121,517911
2017,2022,517122,517911
2017,2012,517919,517919
2017,2017,517919,517919
2017,2022,517810,517919
2017,2012,518,518
2017,2017,518,518
2017,2022,518,518
2017,2012,5182,5182
2017,2017,5182,5182
2017,2022,5182,5182
2017,2012,51821,51821
2017,2017,51821,51821
2017,2022,51821,51821
2017,2012,518210,518210
2017,2017,518210,518210
2017,2022,518210,518210
2017,2012,519,519
2017,2017,519,519
2017,2022,519,519
2017,2012,5191,5191
2017,2017,5191,5191
2017,2022,5131,5191
2017,2022,5162,5191
2017,2022,5192,5191
2017,2012,51911,51911
2017,2017,51911,51911
2017,2022,51621,51911
2017,2012,519110,519110
2017,2017,519110,519110
2017,2022,516210,519110
2017,2012,51912,51912
2017,2017,51912,51912
2017,2022,51921,51912
2017,2012,519120,519120
2017,2017,519120,519120
2017,2022,519210,519120
2017,2012,51913,51913
2017,2017,51913,51913
2017,2022,51311,51913
2017,2022,51312,51913
2017,2022,51313,51913
2017,2022,51314,51913
2017,2022,51319,51913
2017,2022,51621,51913
2017,2022,51929,51913
2017,2012,519130,519130
2017,2017,519130,519130
2017,2022,513110,519130
2017,2022,513120,519130
2017,2022,513130,519130
2017,2022,513140,519130
2017,2022,513191,519130
2017,2022,513199,519130
2017,2022,516210,519130
2017,2022,519290,519130
2017,2012,51919,51919
2017,2017,51919,51919
2017,2022,51929,51919
2017,2012,519190,519190
2017,2017,519190,519190
2017,2022,519290,519190
2017,2012,52,52
2017,2017,52,52
2017,2022,52,52
2017,2012,521,521
2017,2017,521,521
2017,2022,521,521
2017,2012,5211,5211
2017,2017,5211,5211
2017,2022,5211,5211
2017,2012,52111,52111
2017,2017,52111,52111
2017,2022,52111,52111
2017,2012,521110,521110
2017,2017,521110,521110
2017,2022,521110,521110
2017,2012,522,522
2017,2017,522,522
2017,2022,522,522
2017,2012,5221,5221
2017,2017,5221,5221
2017,2022,5221,5221
2017,2012,52211,52211
2017,2017,52211,52211
2017,2022,52211,52211
2017,2012,522110,522110
2017,2017,522110,522110
2017,2022,522110,522110
2017,2012,52212,52212
2017,2017,52212,52212
2017,2022,52218,52212
2017,2012,522120,522120
2017,2017,522120,522120
2017,2022,522180,522120
2017,2012,52213,52213
2017,2017,52213,52213
2017,2022,52213,52213
2017,2012,522130,522130
2017,2017,522130,522130
2017,2022,522130,522130
2017,2012,52219,52219
2017,2017,52219,52219
2017,2022,52218,52219
2017,2012,522190,522190
2017,2017,522190,522190
2017,2022,522180,522190
